,id,title,area,interpretability,doi,source
3732,,Argumentation-Driven Evidence Association in Criminal Cases,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",False,10.18653/v1/2021.findings-emnlp.257,EMNLP2021
3733,,Fight Fire with Fire: Fine-tuning Hate Detectors using Large Samples of Generated Hate Speech,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",False,10.18653/v1/2021.findings-emnlp.402,EMNLP2021
3734,,Joint Multi-modal Aspect-Sentiment Analysis with Auxiliary Cross-modal Relation Detection,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",False,10.18653/v1/2021.emnlp-main.360,EMNLP2021
3735,,Dimensional Emotion Detection from Categorical Emotion,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",False,10.18653/v1/2021.emnlp-main.358,EMNLP2021
3736,,{SYSML}: {S}t{Y}lometry with {S}tructure and {M}ultitask {L}earning: {I}mplications for Darknet Forum Migrant Analysis,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",False,,EMNLP2021
3737,,{N}ews{CLIP}pings: {A}utomatic {G}eneration of {O}ut-of-{C}ontext {M}ultimodal {M}edia,"Speech, Vision, Robotics, Multimodal Grounding",False,,EMNLP2021
3738,,LayoutReader: Pre-training of Text and Layout for Reading Order Detection,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.389,EMNLP2021
3739,,WhyAct: Identifying Action Reasons in Lifestyle Vlogs,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.392,EMNLP2021
3740,,Self-supervised Contrastive Cross-Modality Representation Learning for Spoken Question Answering,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.3,EMNLP2021
3741,,Fine-grained Semantic Alignment Network for Weakly Supervised Temporal Language Grounding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.9,EMNLP2021
3742,,Visually Grounded Concept Composition,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.20,EMNLP2021
3743,,Compositional Networks Enable Systematic Generalization for Grounded Language Understanding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.21,EMNLP2021
3744,,Reasoning Visual Dialog with Sparse Graph Learning and Knowledge Transfer,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.31,EMNLP2021
3745,,Which is Making the Contribution: Modulating Unimodal and Cross-modal Dynamics for Multimodal Sentiment Analysis,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.109,EMNLP2021
3746,,Language Resource Efficient Learning for Captioning,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.162,EMNLP2021
3747,,Compositional Data and Task Augmentation for Instruction Following,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.178,EMNLP2021
3748,,Wav-BERT: Cooperative Acoustic and Linguistic Representation Learning for Low-Resource Speech Recognition,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.236,EMNLP2021
3749,,Analysis of Language Change in Collaborative Instruction Following,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.239,EMNLP2021
3750,,Data Efficient Masked Language Modeling for Vision and Language,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.259,EMNLP2021
3751,,Visual Cues and Error Correction for Translation Robustness,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.271,EMNLP2021
3752,,COSMic: A Coherence-Aware Generation Metric for Image Descriptions,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.291,EMNLP2021
3753,,"MURAL: Multimodal, Multitask Representations Across Languages","Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.293,EMNLP2021
3754,,MSD: Saliency-aware Knowledge Distillation for Multimodal Understanding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.302,EMNLP2021
3755,,Weakly Supervised Contrastive Learning for Chest X-Ray Report Generation,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.336,EMNLP2021
3756,,FastCorrect 2: Fast Error Correction on Multiple Candidates for Automatic Speech Recognition,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.367,EMNLP2021
3757,,QACE: Asking Questions to Evaluate an Image Caption,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.395,EMNLP2021
3758,,Data-Efficient Language Shaped Few-shot Image Classification,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.400,EMNLP2021
3759,,Interactive Machine Comprehension with Dynamic Knowledge Graphs,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.540,EMNLP2021
3760,,On Pursuit of Designing Multi-modal Transformer for Video Grounding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.773,EMNLP2021
3761,,Residual Adapters for Parameter-Efficient ASR Adaptation to Atypical and Accented Speech,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.541,EMNLP2021
3762,,COVR: A Test-Bed for Visually Grounded Compositional Generalization with Real Images,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.774,EMNLP2021
3763,,Broaden the Vision: Geo-Diverse Visual Commonsense Reasoning,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.162,EMNLP2021
3764,,Reference-Centric Models for Grounded Collaborative Dialogue,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.163,EMNLP2021
3765,,Visual Goal-Step Inference using wikiHow,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.165,EMNLP2021
3766,,Vision-and-Language or Vision-for-Language? On Cross-Modal Influence in Multimodal Transformers,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.775,EMNLP2021
3767,,Visual News: Benchmark and Challenges in News Image Captioning,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.542,EMNLP2021
3768,,CrossVQA: Scalably Generating Benchmarks for Systematically Testing VQA Generalization,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.164,EMNLP2021
3769,,"Integrating Visuospatial, Linguistic, and Commonsense Structure into Story Visualization","Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.543,EMNLP2021
3770,,VideoCLIP: Contrastive Pre-training for Zero-shot Video-Text Understanding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.544,EMNLP2021
3771,,Effect of Visual Extensions on Natural Language Understanding in Vision-and-Language Models,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.167,EMNLP2021
3772,,HypMix: Hyperbolic Interpolative Data Augmentation,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.776,EMNLP2021
3773,,Adaptive Proposal Generation Network for Temporal Sentence Localization in Videos,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.732,EMNLP2021
3774,,Progressively Guide to Attend: An Iterative Alignment Framework for Temporal Sentence Grounding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.733,EMNLP2021
3775,,Language Models are Few-Shot Butlers,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.734,EMNLP2021
3776,,R^3Net:Relation-embedded Representation Reconstruction Network for Change Captioning,"Speech, Vision, Robotics, Multimodal Grounding",False,,EMNLP2021
3777,,CTAL: Pre-training Cross-modal Transformer for Audio-and-Language Representations,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.323,EMNLP2021
3778,,Looking for Confirmations: An Effective and Human-Like Visual Dialogue Strategy,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.736,EMNLP2021
3779,,Relation-aware Video Reading Comprehension for Temporal Language Grounding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.324,EMNLP2021
3780,,Discovering the Unknown Knowns: Turning Implicit Knowledge in the Dataset into Explicit Training Examples for Visual Question Answering,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.512,EMNLP2021
3781,,Mutual-Learning Improves End-to-End Speech Translation,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.325,EMNLP2021
3782,,Region under {D}iscussion for visual dialog,"Speech, Vision, Robotics, Multimodal Grounding",False,,EMNLP2021
3783,,Vision Guided Generative Pre-trained Language Models for Multimodal Abstractive Summarization,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.326,EMNLP2021
3784,,A Unified Speaker Adaptation Approach for ASR,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.737,EMNLP2021
3785,,Improving Pre-trained Vision-and-Language Embeddings for Phrase Grounding,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.513,EMNLP2021
3786,,Learning grounded word meaning representations on similarity graphs,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.391,EMNLP2021
3787,,Natural Language Video Localization with Learnable Moment Proposals,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.327,EMNLP2021
3788,,Caption Enriched Samples for Improving Hateful Memes Detection,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.738,EMNLP2021
3789,,Language-Aligned Waypoint (LAW) Supervision for Vision-and-Language Navigation in Continuous Environments,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.328,EMNLP2021
3790,,Sequential Randomized Smoothing for Adversarially Robust Speech Recognition,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.514,EMNLP2021
3791,,Hitting your MARQ: Multimodal ARgument Quality Assessment in Long Debate Video,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.515,EMNLP2021
3792,,Mind the Context: The Impact of Contextualization in Neural Module Networks for Grounding Visual Referring Expressions,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.516,EMNLP2021
3793,,Weakly-Supervised Visual-Retriever-Reader for Knowledge-based Question Answering,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.517,EMNLP2021
3794,,NDH-Full: Learning and Evaluating Navigational Agents on Full-Length Dialogue,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.518,EMNLP2021
3795,,How to leverage the multimodal EHR data for better medical prediction?,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.329,EMNLP2021
3796,,Inflate and Shrink:Enriching and Reducing Interactions for Fast Text-Image Retrieval,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.emnlp-main.772,EMNLP2021
3797,,Systematic Generalization on g{SCAN}: {W}hat is Nearly Solved and What is Next?,"Speech, Vision, Robotics, Multimodal Grounding",False,,EMNLP2021
3798,,Joint Multimedia Event Extraction from Video and Article,"Speech, Vision, Robotics, Multimodal Grounding",False,10.18653/v1/2021.findings-emnlp.8,EMNLP2021
3799,,Finding a Balanced Degree of Automation for Summary Evaluation,Summarization,False,10.18653/v1/2021.emnlp-main.531,EMNLP2021
3800,,A Thorough Evaluation of Task-Specific Pretraining for Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.12,EMNLP2021
3801,,Factual Consistency Evaluation for Text Summarization via Counterfactual Estimation,Summarization,False,10.18653/v1/2021.findings-emnlp.10,EMNLP2021
3802,,TWEETSUMM - A Dialog Summarization Dataset for Customer Service,Summarization,False,10.18653/v1/2021.findings-emnlp.24,EMNLP2021
3803,,Using Question Answering Rewards to Improve Abstractive Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.47,EMNLP2021
3804,,Improving Abstractive Dialogue Summarization with Hierarchical Pretraining and Topic Segment,Summarization,False,10.18653/v1/2021.findings-emnlp.97,EMNLP2021
3805,,Topic-Aware Contrastive Learning for Abstractive Dialogue Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.106,EMNLP2021
3806,,A Finer-grain Universal Dialogue Semantic Structures based Model For Abstractive Dialogue Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.117,EMNLP2021
3807,,Topic-Guided Abstractive Multi-Document Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.126,EMNLP2021
3808,,MiRANews: Dataset and Benchmarks for Multi-Resource-Assisted News Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.133,EMNLP2021
3809,,Exploring Multitask Learning for Low-Resource Abstractive Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.142,EMNLP2021
3810,,"Mitigating Data Scarceness through Data Synthesis, Augmentation and Curriculum for Abstractive Summarization",Summarization,False,10.18653/v1/2021.findings-emnlp.175,EMNLP2021
3811,,Are Factuality Checkers Reliable? Adversarial Meta-evaluation of Factuality in Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.179,EMNLP2021
3812,,Give the Truth: Incorporate Semantic Slot into Abstractive Dialogue Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.209,EMNLP2021
3813,,Does Pretraining for Summarization Require Knowledge Transfer?,Summarization,False,10.18653/v1/2021.findings-emnlp.273,EMNLP2021
3814,,Leveraging Pretrained Models for Automatic Summarization of Doctor-Patient Conversations,Summarization,False,10.18653/v1/2021.findings-emnlp.313,EMNLP2021
3815,,{C}onvex {A}ggregation for {O}pinion {S}ummarization,Summarization,False,,EMNLP2021
3816,,Leveraging Information Bottleneck for Scientific Document Summarization,Summarization,False,10.18653/v1/2021.findings-emnlp.345,EMNLP2021
3817,,An Exploratory Study on Long Dialogue Summarization: What Works and What's Next,Summarization,False,,EMNLP2021
3818,,ForumSum: A Multi-Speaker Conversation Summarization Dataset,Summarization,False,10.18653/v1/2021.findings-emnlp.391,EMNLP2021
3819,,Low-Resource Dialogue Summarization with Domain-Agnostic Multi-Source Pretraining,Summarization,False,10.18653/v1/2021.emnlp-main.7,EMNLP2021
3820,,Multiplex Graph Neural Network for Extractive Text Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.11,EMNLP2021
3821,,Aspect-Controllable Opinion Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.528,EMNLP2021
3822,,HETFORMER: Heterogeneous Transformer with Sparse Attention for Long-Text Extractive Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.13,EMNLP2021
3823,,Controllable Neural Dialogue Summarization with Personal Named Entity Planning,Summarization,False,10.18653/v1/2021.emnlp-main.8,EMNLP2021
3824,,QuestEval: Summarization Asks for Fact-based Evaluation,Summarization,False,10.18653/v1/2021.emnlp-main.529,EMNLP2021
3825,,Fine-grained Factual Consistency Assessment for Abstractive Summarization Models,Summarization,False,10.18653/v1/2021.emnlp-main.9,EMNLP2021
3826,,Simple Conversational Data Augmentation for Semi-supervised Abstractive Dialogue Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.530,EMNLP2021
3827,,Decision-Focused Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.10,EMNLP2021
3828,,CLIFF: Contrastive Learning for Improving Faithfulness and Factuality in Abstractive Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.532,EMNLP2021
3829,,Considering Nested Tree Structure in Sentence Extractive Summarization with Pre-trained Transformer,Summarization,False,10.18653/v1/2021.emnlp-main.330,EMNLP2021
3830,,Frame Semantic-Enhanced Sentence Modeling for Sentence-level Extractive Text Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.331,EMNLP2021
3831,,CAST: Enhancing Code Summarization with Hierarchical Splitting and Reconstruction of Abstract Syntax Trees,Summarization,False,10.18653/v1/2021.emnlp-main.332,EMNLP2021
3832,,Sparsity and Sentence Structure in Encoder-Decoder Attention of Summarization Systems,Summarization,False,10.18653/v1/2021.emnlp-main.739,EMNLP2021
3833,,SgSum:Transforming Multi-document Summarization into Sub-graph Selection,Summarization,False,10.18653/v1/2021.emnlp-main.333,EMNLP2021
3834,,Event Graph based Sentence Fusion,Summarization,False,10.18653/v1/2021.emnlp-main.334,EMNLP2021
3835,,Transformer-based Lexically Constrained Headline Generation,Summarization,False,10.18653/v1/2021.emnlp-main.335,EMNLP2021
3836,,Learn to Copy from the Copying History: Correlational Copy Network for Abstractive Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.336,EMNLP2021
3837,,BARThez: a Skilled Pretrained French Sequence-to-Sequence Model,Summarization,False,10.18653/v1/2021.emnlp-main.740,EMNLP2021
3838,,"MassiveSumm: a very large-scale, very multilingual, news summarisation dataset",Summarization,False,10.18653/v1/2021.emnlp-main.797,EMNLP2021
3839,,{ARMAN}: {P}re-training with {S}emantically {S}electing and {R}eordering of {S}entences for {P}ersian {A}bstractive {S}ummarization,Summarization,False,,EMNLP2021
3840,,Models and Datasets for Cross-Lingual Summarisation,Summarization,False,10.18653/v1/2021.emnlp-main.742,EMNLP2021
3841,,Learning Opinion Summarizers by Selecting Informative Reviews,Summarization,False,10.18653/v1/2021.emnlp-main.743,EMNLP2021
3842,,Enriching and Controlling Global Semantics for Text Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.744,EMNLP2021
3843,,AUTOSUMM: Automatic Model Creation for Text Summarization,Summarization,False,10.18653/v1/2021.emnlp-main.798,EMNLP2021
3844,,Multilingual Chart-based Constituency Parse Extraction from Pre-trained Language Models,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.41,EMNLP2021
3845,,CNNBiF: CNN-based Bigram Features for Named Entity Recognition,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.87,EMNLP2021
3846,,Translation as Cross-Domain Knowledge: Attention Augmentation for Unsupervised Cross-Domain Segmenting and Labeling Tasks,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.163,EMNLP2021
3847,,Unsupervised Domain Adaptation Method with Semantic-Structural Alignment for Dependency Parsing,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.186,EMNLP2021
3848,,Comparing learnability of two dependency schemes: ‘semantic’ (UD) and ‘syntactic’ (SUD),"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.256,EMNLP2021
3849,,A Corpus-based Syntactic Analysis of Two-termed Unlike Coordination,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.findings-emnlp.335,EMNLP2021
3850,,A New Representation for Span-based CCG Parsing,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.826,EMNLP2021
3851,,Efficient Sampling of Dependency Structure,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.824,EMNLP2021
3852,,Cross-Register Projection for Headline Part of Speech Tagging,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.521,EMNLP2021
3853,,Genre as Weak Supervision for Cross-lingual Dependency Parsing,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.393,EMNLP2021
3854,,On the Relation between Syntactic Divergence and Zero-Shot Performance,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.394,EMNLP2021
3855,,Revisiting Tri-training of Dependency Parsers,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.745,EMNLP2021
3856,,Improved Latent Tree Induction with Distant Supervision via Span Constraints,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.395,EMNLP2021
3857,,Word Reordering for Zero-shot Cross-lingual Structured Prediction,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.338,EMNLP2021
3858,,A Unified Encoding of Structures in Transition Systems,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2021.emnlp-main.339,EMNLP2021
